title,url,time,source,file_type,file_type_2
[2014]05号 关于崔春晓等332名同学2012年和2013年“大学生创新创业训练（实践）计划”项目结题的通知,https://www.teach.ustc.edu.cn/?attachment_id=2490,2014-06-18,教务处,教字文件,
[2014]04号 关于授予黄申石等97名本科毕业生2014年度校级优秀毕业论文奖的决定,https://www.teach.ustc.edu.cn/?attachment_id=2489,2014-06-18,教务处,教字文件,
[2014]02号 关于开展2014年春季学期本科教学检查的通知,https://www.teach.ustc.edu.cn/?attachment_id=2487,2014-04-11,教务处,教字文件,
[2014]01号 关于同意聘请裴端卿等十七位同志来我校承担部分本科教学任务的通知,https://www.teach.ustc.edu.cn/?attachment_id=2486,2014-04-11,教务处,教字文件,
[2013]20号 关于学生修读双学位及辅修专业的管理办法,https://www.teach.ustc.edu.cn/?attachment_id=2478,2013-11-14,教务处,教字文件,
[2013]17号 中国科学技术大学本科生学籍管理条例（试行）,https://www.teach.ustc.edu.cn/?attachment_id=2475,2013-11-14,教务处,教字文件,
[2013]18号 中国科学技术大学本科生补考和重修管理规定,https://www.teach.ustc.edu.cn/?attachment_id=2476,2013-11-14,教务处,教字文件,
[2013]19号 中国科学技术大学本科生成绩管理规定,https://www.teach.ustc.edu.cn/?attachment_id=2477,2013-11-14,教务处,教字文件,
[2013]25号 关于授予何小庆等59名同学2013年度大学生研究计划校级优秀奖决定的通知,https://www.teach.ustc.edu.cn/?attachment_id=2483,2013-11-01,教务处,教字文件,
[2013]24号 关于开展2013年秋季学期本科教学检查的通知,https://www.teach.ustc.edu.cn/?attachment_id=2482,2013-10-24,教务处,教字文件,
[2013]23号 关于同意聘请吴丰昌等十二位同志来我校承担部分本科教学任务的通知,https://www.teach.ustc.edu.cn/?attachment_id=2481,2013-10-23,教务处,教字文件,
[2013]22号 中国科学技术大学本科生对外交流课程认定及学分转换管理办法（修订）,https://www.teach.ustc.edu.cn/?attachment_id=2480,2013-09-22,教务处,教字文件,
[2013]21号 关于公布2012年度校精品教材选题的通知,https://www.teach.ustc.edu.cn/?attachment_id=2479,2013-09-22,教务处,教字文件,
[2013]16号 关于公布2011级本科生中期分流结果的通知,https://www.teach.ustc.edu.cn/?attachment_id=2474,2013-08-02,教务处,教字文件,
[2013]14号 关于实施思想政治理论课实践教学方案（试行）的通知,https://www.teach.ustc.edu.cn/?attachment_id=2472,2013-08-02,教务处,教字文件,
[2013]15号 关于公布2012级本科生全校性专业选择结果的通知,https://www.teach.ustc.edu.cn/?attachment_id=2473,2013-08-02,教务处,教字文件,
[2013]13号 关于举办“科教结合协同育人”管理和运行模式骨干教师高级研修班的通知,https://www.teach.ustc.edu.cn/?attachment_id=2471,2013-06-25,教务处,教字文件,
[2013]12号 关于张楠等359名同学2012年“大学生创新创业训练(实践)计划”项目结题的通知,https://www.teach.ustc.edu.cn/?attachment_id=2470,2013-06-25,教务处,教字文件,
[2013]11号 关于授予张咪等96名本科毕业生2013年度校级优秀毕业论文奖的决定,https://www.teach.ustc.edu.cn/?attachment_id=2469,2013-06-25,教务处,教字文件,
[2013]09号 关于印发《“基础学科拔尖学生培养试验计划”学生资助办法（试行）》的通知,https://www.teach.ustc.edu.cn/?attachment_id=2467,2013-05-09,教务处,教字文件,
[2013]07号 关于印发《中国科学技术大学本科生学业指导工作实施细则（试行）的通知,https://www.teach.ustc.edu.cn/?attachment_id=2465,2013-04-22,教务处,教字文件,
[2012]04号 中国科学技术大学本科教学督导工作细则,https://www.teach.ustc.edu.cn/?attachment_id=2441,2013-04-18,教务处,教字文件,
[2013]06号 关于公布我校本科专业整理结果的通知,https://www.teach.ustc.edu.cn/?attachment_id=2464,2013-04-12,教务处,教字文件,
[2013]04号 关于进一步规范成绩修改管理的通知,https://www.teach.ustc.edu.cn/?attachment_id=2462,2013-04-01,教务处,教字文件,
[2013]05号 关于开展2012～2013学年第二学期本科教学检查的通知,https://www.teach.ustc.edu.cn/?attachment_id=2463,2013-04-01,教务处,教字文件,
[2013]03号 关于对校级教学研究和建设项目进行检查的通知,https://www.teach.ustc.edu.cn/?attachment_id=2461,2013-04-01,教务处,教字文件,
[2013]02号 关于启动2013年度精品视频公开课建设工作的通知,https://www.teach.ustc.edu.cn/?attachment_id=2460,2013-02-27,教务处,教字文件,
[2013]01号 关于同意聘请裴端卿等十二位同志来我校承担部分本科教学任务的通知,https://www.teach.ustc.edu.cn/?attachment_id=2459,2013-02-27,教务处,教字文件,
[2012]21号 关于开展2012～2013学年第一学期本科教学检查的通知,https://www.teach.ustc.edu.cn/?attachment_id=2458,2012-10-31,教务处,教字文件,
[2012]19号 关于授予余哲菲等132名同学2012年度大学生研究计划校级特优和校级优秀奖决定的通知,https://www.teach.ustc.edu.cn/?attachment_id=2456,2012-10-29,教务处,教字文件,
[2012]17号 关于公布2010级本科生中期分流结果的通知,https://www.teach.ustc.edu.cn/?attachment_id=2454,2012-07-31,教务处,教字文件,
[2012]18号 关于公布2011级本科生全校性专业选择结果的通知,https://www.teach.ustc.edu.cn/?attachment_id=2455,2012-07-31,教务处,教字文件,
[2012]12号 关于学生修读双学位及辅修专业的管理办法,https://www.teach.ustc.edu.cn/?attachment_id=2449,2012-07-31,教务处,教字文件,
[2012]16号 中国科学技术大学本科生补考和重修管理规定,https://www.teach.ustc.edu.cn/?attachment_id=2453,2012-07-27,教务处,教字文件,
[2012]14号 关于聘请裴端卿等七位同志来我校承担部分本科教学任务的通知,https://www.teach.ustc.edu.cn/?attachment_id=2451,2012-07-27,教务处,教字文件,
[2012]15号 中国科学技术大学本科生课程修读管理规定,https://www.teach.ustc.edu.cn/?attachment_id=2452,2012-07-27,教务处,教字文件,
[2012]13号 关于张弛等56名同学2010“国家大学生创新性实验计划”项目第二次结题的通知,https://www.teach.ustc.edu.cn/?attachment_id=2450,2012-07-27,教务处,教字文件,
[2008]22号 关于成立教学质量与师资培训办公室的通知,https://www.teach.ustc.edu.cn/?attachment_id=2352,2012-07-23,教务处,教字文件,
[2012]10号 关于2012年游泳池开放的通知,https://www.teach.ustc.edu.cn/?attachment_id=2447,2012-06-18,教务处,教字文件,
[2012]11号 关于授予陈伟健等91名本科毕业生2012年度校级优秀毕业论文奖的决定,https://www.teach.ustc.edu.cn/?attachment_id=2448,2012-06-18,教务处,教字文件,
[2012]09号 关于做好新一届教育部高等学校教学指导委员会委员推荐工作的通知,https://www.teach.ustc.edu.cn/?attachment_id=2446,2012-05-30,教务处,教字文件,
[2009]17号 关于本科生学籍管理工作委员会换届的通知,https://www.teach.ustc.edu.cn/?attachment_id=2369,2012-05-18,教务处,教字文件,
[2009]18号 关于成立信息科学技术实验教学中心的通知,https://www.teach.ustc.edu.cn/?attachment_id=2370,2012-05-18,教务处,教字文件,
[2007]24号 关于成立信息与计算机科学实验教学中心的通知,https://www.teach.ustc.edu.cn/?attachment_id=2330,2012-05-18,教务处,教字文件,
[2006]28号 关于成立地球和空间科学实验教学中心的通知,https://www.teach.ustc.edu.cn/?attachment_id=2306,2012-05-18,教务处,教字文件,
[2012]08号 关于2012年度学校精品教材立项的通知,https://www.teach.ustc.edu.cn/?attachment_id=2445,2012-05-03,教务处,教字文件,
[2012]06号 关于开展2011～2012学年第二学期本科教学检查的通知,https://www.teach.ustc.edu.cn/?attachment_id=2443,2012-04-25,教务处,教字文件,
[2010]11号 关于授予冼嘉颐等11名同学2009-2010学年大学生研究计划校级优秀奖决定的通知,https://www.teach.ustc.edu.cn/?attachment_id=2381,2012-04-10,教务处,教字文件,
[2012]05号 关于聘请国际知名大学教授担任“基础学科拔尖学生试验计划”英才班课程教授的管理办法（试行）,https://www.teach.ustc.edu.cn/?attachment_id=2442,2012-03-26,教务处,教字文件,
[2012]03号 中国科学技术大学2010级本科生培养方案修订意见,https://www.teach.ustc.edu.cn/?attachment_id=2440,2012-03-12,教务处,教字文件,
[2012]02号 关于黄山等24名同学2010“国家大学生创新性实验计划”项目首次结题的通知,https://www.teach.ustc.edu.cn/?attachment_id=2439,2012-03-01,教务处,教字文件,
[2012]01号 关于启动2012年度精品视频公开课建设工作的通知,https://www.teach.ustc.edu.cn/?attachment_id=2438,2012-02-15,教务处,教字文件,
[2011]48号 中国科学技术大学“大学生创新创业训练计划”管理办法,https://www.teach.ustc.edu.cn/?attachment_id=5677,2012-01-15,教务处,教字文件,
[2011]47号 关于成立校本科实验教学督导组的通知,https://www.teach.ustc.edu.cn/?attachment_id=2437,2012-01-13,教务处,教字文件,
[2011]46号 关于公布2011年度校精品教材选题的通知,https://www.teach.ustc.edu.cn/?attachment_id=2436,2012-01-09,教务处,教字文件,
[2011]45号 课程组长产生办法（试行）,https://www.teach.ustc.edu.cn/?attachment_id=2435,2012-01-02,教务处,教字文件,
[2011]42号 关于对我校本科教学工程项目进行年度检查的通知,https://www.teach.ustc.edu.cn/?attachment_id=2432,2011-12-26,教务处,教字文件,
[2011]43号 关于同意聘请金山等二十位同志来我校承担部分本科教学任务的通知,https://www.teach.ustc.edu.cn/?attachment_id=2433,2011-12-26,教务处,教字文件,
[2011]44号 关于“十二五”期间精品开放课程建设的实施意见,https://www.teach.ustc.edu.cn/?attachment_id=2434,2011-12-26,教务处,教字文件,
[2011]40号 关于开展2011～2012学年第一学期本科教学检查的通知,https://www.teach.ustc.edu.cn/?attachment_id=2430,2011-11-22,教务处,教字文件,
[2011]41号 关于公布2011年度本科教学研究立项课题的通知,https://www.teach.ustc.edu.cn/?attachment_id=2431,2011-11-22,教务处,教字文件,
[2011]34号 中国科学技术大学本科生个性化学习管理办法,https://www.teach.ustc.edu.cn/?attachment_id=2424,2011-11-11,教务处,教字文件,
[2011]39号 关于公布2011年校级教材立项项目名单的通知,https://www.teach.ustc.edu.cn/?attachment_id=2429,2011-11-10,教务处,教字文件,
[2011]36号 关于切实推进教授为本科生授课工作的通知,https://www.teach.ustc.edu.cn/?attachment_id=2426,2011-10-28,教务处,教字文件,
[2011]37号 关于授予赵英博等163名同学2011暑期大学生研究计划校级优秀奖决定的通知,https://www.teach.ustc.edu.cn/?attachment_id=2427,2011-10-28,教务处,教字文件,
[2011]21号 关于新一届校本科教学督导组成立的通知,https://www.teach.ustc.edu.cn/?attachment_id=2411,2011-10-14,教务处,教字文件,
[2011]35号 教师教学工作规程（试行）,https://www.teach.ustc.edu.cn/?attachment_id=2425,2011-09-19,教务处,教字文件,
[2011]28号 中国科学技术大学优秀教材评选条例,https://www.teach.ustc.edu.cn/?attachment_id=2418,2011-09-19,教务处,教字文件,
[2011]29号 中国科学技术大学教材选用的有关规定,https://www.teach.ustc.edu.cn/?attachment_id=2419,2011-09-19,教务处,教字文件,
[2011]30号 中国科学技术大学自编教材管理办法,https://www.teach.ustc.edu.cn/?attachment_id=2420,2011-09-19,教务处,教字文件,
[2011]33号 中国科学技术大学本科学习学生学号编码方案说明,https://www.teach.ustc.edu.cn/?attachment_id=2423,2011-08-29,教务处,教字文件,
[2011]23号 中国科学技术大学本科生课程修读规定,https://www.teach.ustc.edu.cn/?attachment_id=2413,2011-08-09,教务处,教字文件,
[2011]27号 关于本科生学籍管理工作委员会任满换届的通知,https://www.teach.ustc.edu.cn/?attachment_id=2417,2011-08-09,教务处,教字文件,
[2011]31号 关于公布2009级本科生中期分流结果的通知,https://www.teach.ustc.edu.cn/?attachment_id=2421,2011-08-05,教务处,教字文件,
[2011]32号 关于公布2010级本科生全校性专业选择结果的通知,https://www.teach.ustc.edu.cn/?attachment_id=2422,2011-08-05,教务处,教字文件,
[2011]24号 中国科学技术大学本科生补考和重修管理规定,https://www.teach.ustc.edu.cn/?attachment_id=2414,2011-08-01,教务处,教字文件,
[2011]25号 中国科学技术大学本科生成绩管理规定,https://www.teach.ustc.edu.cn/?attachment_id=2415,2011-08-01,教务处,教字文件,
[2011]26号 中国科学技术大学本科生对外交流课程认定及学分转换相关管理办法（试行）,https://www.teach.ustc.edu.cn/?attachment_id=2416,2011-08-01,教务处,教字文件,
[2011]13号 关于许杨等103名同学2009“国家大学生创新性实验计划”项目第二次结题的通知,https://www.teach.ustc.edu.cn/?attachment_id=2403,2011-08-01,教务处,教字文件,
[2011]17号 中国科学技术大学“大学生研究计划”管理办法,https://www.teach.ustc.edu.cn/?attachment_id=2407,2011-08-01,教务处,教字文件,
[2011]18号 中国科学技术大学本科生到校外单位（境内）做毕业论文的有关规定,https://www.teach.ustc.edu.cn/?attachment_id=2408,2011-08-01,教务处,教字文件,
[2011]19号 中国科学技术大学实习管理条例,https://www.teach.ustc.edu.cn/?attachment_id=2409,2011-08-01,教务处,教字文件,
[2011]20号 中国科学技术大学学生实验守则,https://www.teach.ustc.edu.cn/?attachment_id=2410,2011-08-01,教务处,教字文件,
[2011]22号 中国科学技术大学本科生学籍管理条例（试行草案）,https://www.teach.ustc.edu.cn/?attachment_id=2412,2011-08-01,教务处,教字文件,
[2011]12号 关于授予唐瑭等105名本科毕业生2011年度校级优秀毕业论文奖的决定,https://www.teach.ustc.edu.cn/?attachment_id=2402,2011-08-01,教务处,教字文件,
[2011]14号 关于学生修读双学位及辅修专业的管理办法,https://www.teach.ustc.edu.cn/?attachment_id=2404,2011-08-01,教务处,教字文件,
